200
1.173690503464288465e-02 -2.000378168783450636e-02 0.000000000000000000e+00
1.370659469364452453e-02 -2.137664878898571860e-02 0.000000000000000000e+00
1.585589981750724214e-02 -2.271441756475412257e-02 0.000000000000000000e+00
1.819404825158018463e-02 -2.402904095360929373e-02 0.000000000000000000e+00
2.073224506074279258e-02 -2.533252409721218137e-02 0.000000000000000000e+00
2.349053797189904966e-02 -2.663005045190145956e-02 0.000000000000000000e+00
2.649445610458585690e-02 -2.792789145956201327e-02 0.000000000000000000e+00
2.977070487573990967e-02 -2.923636826380264508e-02 0.000000000000000000e+00
3.334794499807438445e-02 -3.057254310866715577e-02 0.000000000000000000e+00
3.726229991314564810e-02 -3.194358707755286936e-02 0.000000000000000000e+00
4.155682711629288262e-02 -3.334939201416276672e-02 0.000000000000000000e+00
4.627724518148519650e-02 -3.478992280120543623e-02 0.000000000000000000e+00
5.147225314664928553e-02 -3.626645537995224627e-02 0.000000000000000000e+00
5.719622597261836416e-02 -3.778369677696073736e-02 0.000000000000000000e+00
6.351385032440140521e-02 -3.934851254312335400e-02 0.000000000000000000e+00
7.049988917103996999e-02 -4.096034949794334634e-02 0.000000000000000000e+00
7.822948857937785105e-02 -4.261684461302106541e-02 0.000000000000000000e+00
8.676494337979893945e-02 -4.431432414820923177e-02 0.000000000000000000e+00
9.614380281036348508e-02 -4.604114963738591831e-02 0.000000000000000000e+00
1.063651118650106309e-01 -4.777947266421164740e-02 0.000000000000000000e+00
1.173824105396738815e-01 -4.950717696170207904e-02 0.000000000000000000e+00
1.291006932795119577e-01 -5.119743181445588626e-02 0.000000000000000000e+00
1.413909950405552729e-01 -5.282174424239286653e-02 0.000000000000000000e+00
1.541184964554992709e-01 -5.436399259688554086e-02 0.000000000000000000e+00
1.671779992689400030e-01 -5.581585216312925923e-02 0.000000000000000000e+00
1.804997187220818144e-01 -5.716940738959739449e-02 0.000000000000000000e+00
1.940357380252809294e-01 -5.841837821900238564e-02 0.000000000000000000e+00
2.077451057716382665e-01 -5.955780629222186956e-02 0.000000000000000000e+00
2.215907522143021058e-01 -6.058547586441943161e-02 0.000000000000000000e+00
2.355363888698698560e-01 -6.149922890506502593e-02 0.000000000000000000e+00
2.495436619407474521e-01 -6.229819878244501757e-02 0.000000000000000000e+00
2.635721896427944966e-01 -6.298241020811430613e-02 0.000000000000000000e+00
2.775913741224321218e-01 -6.354919439147949101e-02 0.000000000000000000e+00
2.915905972402124124e-01 -6.399431727867382902e-02 0.000000000000000000e+00
3.055855647515495210e-01 -6.431344750667476740e-02 0.000000000000000000e+00
3.196005399014421045e-01 -6.450527456469744292e-02 0.000000000000000000e+00
3.336364657722393212e-01 -6.457500780007685570e-02 0.000000000000000000e+00
3.476409946974561849e-01 -6.452521153925314112e-02 0.000000000000000000e+00
3.615156285327071339e-01 -6.436410998237424019e-02 0.000000000000000000e+00
3.751733441868926322e-01 -6.407698258818829429e-02 0.000000000000000000e+00
3.885988524470638250e-01 -6.363666531339176591e-02 0.000000000000000000e+00
4.018791334030575313e-01 -6.301289498203947737e-02 0.000000000000000000e+00
4.151692938059404203e-01 -6.217808048294873324e-02 0.000000000000000000e+00
4.286333074696942469e-01 -6.114276425203155757e-02 0.000000000000000000e+00
4.423764112947548011e-01 -5.992841825712748316e-02 0.000000000000000000e+00
4.564054657599401210e-01 -5.856609108459464447e-02 0.000000000000000000e+00
4.706481064060742403e-01 -5.708383150525576238e-02 0.000000000000000000e+00
4.850104148838332851e-01 -5.549163989545812664e-02 0.000000000000000000e+00
4.994378924761210814e-01 -5.379602886078115737e-02 0.000000000000000000e+00
5.139313186189412574e-01 -5.200099435221633426e-02 0.000000000000000000e+00
5.285190773392450803e-01 -5.010757213548623634e-02 0.000000000000000000e+00
5.432285972478210212e-01 -4.812309241742869503e-02 0.000000000000000000e+00
5.580672056739088838e-01 -4.605361614612007992e-02 0.000000000000000000e+00
5.730286260957494493e-01 -4.391124487748013228e-02 0.000000000000000000e+00
5.880978976677978531e-01 -4.170510369130276535e-02 0.000000000000000000e+00
6.032608178440144187e-01 -3.944677865293104435e-02 0.000000000000000000e+00
6.185022885027952055e-01 -3.714770892651773210e-02 0.000000000000000000e+00
6.338070274120796155e-01 -3.481462712324667058e-02 0.000000000000000000e+00
6.491576811688783977e-01 -3.245573700750566809e-02 0.000000000000000000e+00
6.645325471529711647e-01 -3.008145166112142707e-02 0.000000000000000000e+00
6.799008539826281172e-01 -2.770587683085005970e-02 0.000000000000000000e+00
6.952189065827099057e-01 -2.534293683819604376e-02 0.000000000000000000e+00
7.104376756027623863e-01 -2.301251299254784832e-02 0.000000000000000000e+00
7.255199303659418675e-01 -2.073195420622141183e-02 0.000000000000000000e+00
7.404556490027962568e-01 -1.851877979427759419e-02 0.000000000000000000e+00
7.552640909269934255e-01 -1.638480951435795918e-02 0.000000000000000000e+00
7.699677257255582719e-01 -1.433455746908896683e-02 0.000000000000000000e+00
7.845647734132411566e-01 -1.237261868834714854e-02 0.000000000000000000e+00
7.990114021314997927e-01 -1.050804990833376258e-02 0.000000000000000000e+00
8.132443490004308551e-01 -8.754817234642442436e-03 0.000000000000000000e+00
8.272216952538260504e-01 -7.134641823601503563e-03 0.000000000000000000e+00
8.409537786329724929e-01 -5.666353965042637657e-03 0.000000000000000000e+00
8.544964522675424501e-01 -4.360051618509708932e-03 0.000000000000000000e+00
8.678984201231790818e-01 -3.214724067477657109e-03 0.000000000000000000e+00
8.811448281702713992e-01 -2.225977335003401399e-03 0.000000000000000000e+00
8.941280059705034589e-01 -1.389000161324750694e-03 0.000000000000000000e+00
9.066819557338545721e-01 -7.052741832689919796e-04 0.000000000000000000e+00
9.186599361448204437e-01 -2.116297292395534707e-04 0.000000000000000000e+00
9.299872442290056940e-01 4.829343429412048881e-05 0.000000000000000000e+00
9.406705541376095825e-01 5.444795320915490737e-05 0.000000000000000000e+00
9.507649399170700066e-01 -2.012143038577734035e-04 0.000000000000000000e+00
9.603410642950724885e-01 -7.123006391107119650e-04 0.000000000000000000e+00
9.694683234438865593e-01 -1.445493612806768389e-03 0.000000000000000000e+00
9.782049876851437453e-01 -2.375345751749728500e-03 0.000000000000000000e+00
9.865983602436469990e-01 -3.478814927373132925e-03 0.000000000000000000e+00
9.920765955879813358e-01 -4.310371208045912436e-03 0.000000000000000000e+00
9.947659999999973746e-01 -4.750999999999547252e-03 0.000000000000000000e+00
